iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
93,"(21, 9)","(20, 9)",East,"[((22, 9), 'East', 1)]","[(21, 9), (17, 13), (12, 13), (10, 11), (15, 10), (34, 11), (4, 9)]","[(17, 13), (15, 10), (12, 13), (10, 11), (4, 9), (34, 11), (22, 9)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (11, 10), (2, 7), (2, 16), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",28,28,56
94,"(17, 13)","(17, 12)",North,"[((17, 14), 'North', 1)]","[(17, 13), (15, 10), (12, 13), (10, 11), (4, 9), (34, 11), (22, 9)]","[(15, 10), (10, 11), (12, 13), (22, 9), (4, 9), (34, 11), (17, 14)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (11, 10), (2, 7), (2, 16), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",28,28,56
95,"(15, 10)","(14, 10)",East,"[((16, 10), 'East', 1)]","[(15, 10), (10, 11), (12, 13), (22, 9), (4, 9), (34, 11), (17, 14)]","[(12, 13), (10, 11), (34, 11), (22, 9), (4, 9), (17, 14), (16, 10)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",33,23,56
96,"(12, 13)","(12, 12)",North,"[((12, 14), 'North', 1)]","[(12, 13), (10, 11), (34, 11), (22, 9), (4, 9), (17, 14), (16, 10)]","[(10, 11), (4, 9), (34, 11), (22, 9), (16, 10), (17, 14), (12, 14)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",33,23,56
97,"(10, 11)","(10, 10)",North,"[((10, 12), 'North', 1)]","[(10, 11), (4, 9), (34, 11), (22, 9), (16, 10), (17, 14), (12, 14)]","[(34, 11), (4, 9), (17, 14), (22, 9), (16, 10), (12, 14), (10, 12)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",37,19,56
98,"(34, 11)","(34, 12)",South,"[((34, 10), 'South', 1)]","[(34, 11), (4, 9), (17, 14), (22, 9), (16, 10), (12, 14), (10, 12)]","[(34, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",13,43,56
99,"(34, 10)","(34, 11)",South,"[((33, 10), 'West', 1)]","[(34, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(33, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",14,42,56
100,"(33, 10)","(34, 10)",West,"[((32, 10), 'West', 1)]","[(33, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(32, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (15, 12)]",15,41,56
101,"(32, 10)","(33, 10)",West,"[((31, 10), 'West', 1)]","[(32, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(31, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",16,40,56
102,"(31, 10)","(32, 10)",West,"[((30, 10), 'West', 1)]","[(31, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(30, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",17,39,56
103,"(30, 10)","(31, 10)",West,"[((30, 9), 'South', 1), ((29, 10), 'West', 1)]","[(30, 10), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(30, 9), (29, 10), (4, 9), (22, 9), (16, 10), (12, 14), (17, 14), (10, 12)]","[(21, 16), (34, 10), (27, 13), (17, 12), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",18,38,56
104,"(30, 9)","(30, 10)",South,"[((30, 8), 'South', 1)]","[(30, 9), (29, 10), (4, 9), (22, 9), (16, 10), (12, 14), (17, 14), (10, 12)]","[(29, 10), (30, 8), (4, 9), (22, 9), (16, 10), (12, 14), (17, 14), (10, 12)]","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",19,37,56
105,"(29, 10)","(30, 10)",West,[],"[(29, 10), (30, 8), (4, 9), (22, 9), (16, 10), (12, 14), (17, 14), (10, 12)]","[(30, 8), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",19,37,56
106,"(30, 8)","(30, 9)",South,"[((31, 8), 'East', 1)]","[(30, 8), (22, 9), (4, 9), (10, 12), (16, 10), (12, 14), (17, 14)]","[(4, 9), (22, 9), (17, 14), (10, 12), (16, 10), (12, 14), (31, 8)]","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",20,36,56
107,"(4, 9)","(4, 8)",North,"[((4, 10), 'North', 1)]","[(4, 9), (22, 9), (17, 14), (10, 12), (16, 10), (12, 14), (31, 8)]","[(22, 9), (16, 10), (17, 14), (10, 12), (31, 8), (12, 14), (4, 10)]","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",47,11,58
108,"(22, 9)","(21, 9)",East,"[((23, 9), 'East', 1)]","[(22, 9), (16, 10), (17, 14), (10, 12), (31, 8), (12, 14), (4, 10)]","[(17, 14), (16, 10), (12, 14), (10, 12), (31, 8), (4, 10), (23, 9)]","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (22, 9), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",29,29,58
109,"(17, 14)","(17, 13)",North,"[((16, 14), 'West', 1)]","[(17, 14), (16, 10), (12, 14), (10, 12), (31, 8), (4, 10), (23, 9)]","[(16, 10), (10, 12), (12, 14), (23, 9), (31, 8), (4, 10), (16, 14)]","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (22, 9), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",29,29,58
110,"(16, 10)","(15, 10)",East,"[((17, 10), 'East', 1)]","[(16, 10), (10, 12), (12, 14), (23, 9), (31, 8), (4, 10), (16, 14)]","[(12, 14), (10, 12), (16, 14), (23, 9), (31, 8), (4, 10), (17, 10)]","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (34, 16), (12, 13), (14, 10), (5, 16), (1, 12), (26, 11), (16, 10), (18, 16), (7, 16), (20, 10), (31, 10), (22, 16), (14, 12), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (16, 12), (31, 12), (20, 12), (34, 11), (22, 9), (33, 12), (1, 7), (10, 10), (1, 16), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (33, 14), (1, 9), (24, 11), (16, 16), (29, 10), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 12), (30, 8), (33, 16), (1, 11), (20, 9), (14, 11), (27, 14), (17, 13), (30, 10), (10, 16), (1, 13), (25, 14), (20, 11), (23, 16), (12, 16), (27, 16), (30, 12), (19, 12), (25, 16), (29, 16), (21, 12), (34, 15), (30, 14), (10, 11), (11, 10), (2, 7), (2, 16), (15, 10), (6, 16), (12, 11), (4, 7), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (32, 10), (15, 12)]",34,24,58
