iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
11,"(16, 1)","(17, 1)",West,"[((16, 2), 'North', 1), ((15, 1), 'West', 1)]","['(16, 1)', '(17, 9)']","['(16, 2)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (18, 3), (18, 9), (18, 6), (18, 2), (18, 5), (18, 8), (16, 1)]",10,0,10
12,"(16, 2)","(16, 1)",North,"[((16, 3), 'North', 1)]","['(16, 2)', '(15, 1)', '(17, 9)']","['(16, 3)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (18, 3), (18, 9), (16, 2), (18, 6), (18, 2), (18, 5), (18, 8), (16, 1)]",11,0,11
13,"(16, 3)","(16, 2)",North,"[((16, 4), 'North', 1)]","['(16, 3)', '(15, 1)', '(17, 9)']","['(16, 4)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (18, 3), (18, 9), (16, 2), (18, 6), (18, 2), (18, 5), (18, 8), (16, 1)]",12,0,12
14,"(16, 4)","(16, 3)",North,"[((16, 5), 'North', 1)]","['(16, 4)', '(15, 1)', '(17, 9)']","['(16, 5)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (18, 3), (18, 9), (16, 2), (18, 6), (18, 2), (18, 5), (16, 4), (18, 8), (16, 1)]",13,0,13
15,"(16, 5)","(16, 4)",North,"[((16, 6), 'North', 1)]","['(16, 5)', '(15, 1)', '(17, 9)']","['(16, 6)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (18, 3), (18, 9), (16, 2), (18, 6), (16, 5), (18, 2), (18, 5), (16, 4), (18, 8), (16, 1)]",14,0,14
16,"(16, 6)","(16, 5)",North,"[((16, 7), 'North', 1)]","['(16, 6)', '(15, 1)', '(17, 9)']","['(16, 7)', '(15, 1)', '(17, 9)']","[(18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (16, 6), (18, 3), (18, 9), (16, 2), (18, 6), (16, 5), (18, 2), (18, 5), (16, 4), (18, 8), (16, 1)]",15,0,15
17,"(16, 7)","(16, 6)",North,"[((15, 7), 'West', 1)]","['(16, 7)', '(15, 1)', '(17, 9)']","['(15, 7)', '(15, 1)', '(17, 9)']","[(16, 7), (18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (16, 6), (18, 3), (18, 9), (16, 2), (18, 6), (16, 5), (18, 2), (18, 5), (16, 4), (18, 8), (16, 1)]",16,0,16
18,"(15, 7)","(16, 7)",West,"[((14, 7), 'West', 1)]","['(15, 7)', '(15, 1)', '(17, 9)']","['(14, 7)', '(15, 1)', '(17, 9)']","[(16, 7), (18, 4), (17, 1), (18, 1), (18, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (16, 2), (18, 6), (16, 5), (18, 2), (18, 5), (16, 4), (18, 8), (16, 1)]",17,0,17
19,"(14, 7)","(15, 7)",West,"[((13, 7), 'West', 1)]","['(14, 7)', '(15, 1)', '(17, 9)']","['(13, 7)', '(15, 1)', '(17, 9)']","[(14, 7), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",18,0,18
20,"(13, 7)","(14, 7)",West,"[((12, 7), 'West', 1)]","['(13, 7)', '(15, 1)', '(17, 9)']","['(12, 7)', '(15, 1)', '(17, 9)']","[(14, 7), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",19,0,19
21,"(12, 7)","(13, 7)",West,"[((12, 6), 'South', 1)]","['(12, 7)', '(15, 1)', '(17, 9)']","['(12, 6)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 7), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",20,0,20
22,"(12, 6)","(12, 7)",South,"[((12, 5), 'South', 1)]","['(12, 6)', '(15, 1)', '(17, 9)']","['(12, 5)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 7), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",21,0,21
23,"(12, 5)","(12, 6)",South,"[((13, 5), 'East', 1)]","['(12, 5)', '(15, 1)', '(17, 9)']","['(13, 5)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 7), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",22,0,22
24,"(13, 5)","(12, 5)",East,"[((14, 5), 'East', 1)]","['(13, 5)', '(15, 1)', '(17, 9)']","['(14, 5)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",23,0,23
25,"(14, 5)","(13, 5)",East,"[((14, 4), 'South', 1)]","['(14, 5)', '(15, 1)', '(17, 9)']","['(14, 4)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",24,0,24
26,"(14, 4)","(14, 5)",South,"[((14, 3), 'South', 1)]","['(14, 4)', '(15, 1)', '(17, 9)']","['(14, 3)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",25,0,25
27,"(14, 3)","(14, 4)",South,"[((14, 2), 'South', 1)]","['(14, 3)', '(15, 1)', '(17, 9)']","['(14, 2)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",26,0,26
28,"(14, 2)","(14, 3)",South,"[((14, 1), 'South', 1)]","['(14, 2)', '(15, 1)', '(17, 9)']","['(14, 1)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",27,0,27
29,"(14, 1)","(14, 2)",South,"[((15, 1), 'East', 1), ((13, 1), 'West', 1)]","['(14, 1)', '(15, 1)', '(17, 9)']","['(15, 1)', '(13, 1)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 7), (16, 3), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",28,0,28
30,"(15, 1)","(14, 1)",East,[],"['(15, 1)', '(13, 1)', '(15, 1)', '(17, 9)']","['(13, 1)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",29,0,29
31,"(13, 1)","(14, 1)",West,"[((12, 1), 'West', 1)]","['(13, 1)', '(15, 1)', '(17, 9)']","['(12, 1)', '(15, 1)', '(17, 9)']","[(12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",29,0,29
32,"(12, 1)","(13, 1)",West,"[((12, 2), 'North', 1)]","['(12, 1)', '(15, 1)', '(17, 9)']","['(12, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",30,0,30
33,"(12, 2)","(12, 1)",North,"[((12, 3), 'North', 1)]","['(12, 2)', '(15, 1)', '(17, 9)']","['(12, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",31,0,31
34,"(12, 3)","(12, 2)",North,"[((11, 3), 'West', 1)]","['(12, 3)', '(15, 1)', '(17, 9)']","['(11, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",32,0,32
35,"(11, 3)","(12, 3)",West,"[((10, 3), 'West', 1)]","['(11, 3)', '(15, 1)', '(17, 9)']","['(10, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (11, 3), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",33,0,33
36,"(10, 3)","(11, 3)",West,"[((10, 4), 'North', 1), ((10, 2), 'South', 1)]","['(10, 3)', '(15, 1)', '(17, 9)']","['(10, 4)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (11, 3), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",34,0,34
37,"(10, 4)","(10, 3)",North,"[((10, 5), 'North', 1)]","['(10, 4)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 5)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",35,0,35
38,"(10, 5)","(10, 4)",North,"[((10, 6), 'North', 1)]","['(10, 5)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 6)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",36,0,36
39,"(10, 6)","(10, 5)",North,"[((10, 7), 'North', 1)]","['(10, 6)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 7)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",37,0,37
40,"(10, 7)","(10, 6)",North,"[((10, 8), 'North', 1)]","['(10, 7)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 8)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (10, 7), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",38,0,38
41,"(10, 8)","(10, 7)",North,"[((10, 9), 'North', 1)]","['(10, 8)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (10, 7), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",39,0,39
42,"(10, 9)","(10, 8)",North,"[((11, 9), 'East', 1)]","['(10, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(11, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (10, 7), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",40,0,40
43,"(11, 9)","(10, 9)",East,"[((12, 9), 'East', 1)]","['(11, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(12, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",41,0,41
44,"(12, 9)","(11, 9)",East,"[((13, 9), 'East', 1)]","['(12, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(13, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (16, 5), (18, 2), (18, 5), (18, 8)]",42,0,42
45,"(13, 9)","(12, 9)",East,"[((14, 9), 'East', 1)]","['(13, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(14, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (18, 5), (18, 8)]",43,0,43
46,"(14, 9)","(13, 9)",East,"[((15, 9), 'East', 1)]","['(14, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(15, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (18, 5), (18, 8)]",44,0,44
47,"(15, 9)","(14, 9)",East,"[((16, 9), 'East', 1)]","['(15, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(16, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",45,0,45
48,"(16, 9)","(15, 9)",East,"[((17, 9), 'East', 1)]","['(16, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(17, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",46,0,46
49,"(17, 9)","(16, 9)",East,[],"['(17, 9)', '(10, 2)', '(15, 1)', '(17, 9)']","['(10, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",47,0,47
50,"(10, 2)","(10, 3)",South,"[((10, 1), 'South', 1)]","['(10, 2)', '(15, 1)', '(17, 9)']","['(10, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",35,0,35
51,"(10, 1)","(10, 2)",South,"[((9, 1), 'West', 1)]","['(10, 1)', '(15, 1)', '(17, 9)']","['(9, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",36,0,36
52,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 1)]","['(9, 1)', '(15, 1)', '(17, 9)']","['(8, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",37,0,37
53,"(8, 1)","(9, 1)",West,"[((8, 2), 'North', 1)]","['(8, 1)', '(15, 1)', '(17, 9)']","['(8, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",38,0,38
