iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
52,"(27, 2)","(27, 1)",North,"[((27, 3), 'North', 1), ((26, 2), 'West', 1)]","[(27, 2), (33, 16)]","[(26, 2), (33, 16), (27, 3)]","[(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10)]",47,27,27
53,"(26, 2)","(27, 2)",West,"[((25, 2), 'West', 1)]","[(26, 2), (33, 16), (27, 3)]","[(25, 2), (33, 16), (27, 3)]","[(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10)]",48,26,26
54,"(25, 2)","(26, 2)",West,"[((24, 2), 'West', 1)]","[(25, 2), (33, 16), (27, 3)]","[(24, 2), (33, 16), (27, 3)]","[(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10)]",49,25,25
55,"(24, 2)","(25, 2)",West,"[((23, 2), 'West', 1)]","[(24, 2), (33, 16), (27, 3)]","[(23, 2), (33, 16), (27, 3)]","[(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10)]",50,24,24
56,"(23, 2)","(24, 2)",West,"[((22, 2), 'West', 1)]","[(23, 2), (33, 16), (27, 3)]","[(22, 2), (33, 16), (27, 3)]","[(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10)]",51,23,23
57,"(22, 2)","(23, 2)",West,"[((21, 2), 'West', 1)]","[(22, 2), (33, 16), (27, 3)]","[(21, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10)]",52,22,22
58,"(21, 2)","(22, 2)",West,"[((20, 2), 'West', 1)]","[(21, 2), (33, 16), (27, 3)]","[(20, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10)]",53,21,21
59,"(20, 2)","(21, 2)",West,"[((19, 2), 'West', 1)]","[(20, 2), (33, 16), (27, 3)]","[(19, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (20, 2)]",54,20,20
60,"(19, 2)","(20, 2)",West,"[((18, 2), 'West', 1)]","[(19, 2), (33, 16), (27, 3)]","[(18, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (20, 2)]",55,19,19
61,"(18, 2)","(19, 2)",West,"[((17, 2), 'West', 1)]","[(18, 2), (33, 16), (27, 3)]","[(17, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (18, 2), (20, 2)]",56,18,18
62,"(17, 2)","(18, 2)",West,"[((16, 2), 'West', 1)]","[(17, 2), (33, 16), (27, 3)]","[(16, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (18, 2), (20, 2)]",57,17,17
63,"(16, 2)","(17, 2)",West,"[((15, 2), 'West', 1)]","[(16, 2), (33, 16), (27, 3)]","[(15, 2), (33, 16), (27, 3)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",58,16,16
64,"(15, 2)","(16, 2)",West,"[((15, 3), 'North', 1), ((14, 2), 'West', 1)]","[(15, 2), (33, 16), (27, 3)]","[(14, 2), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",59,15,15
65,"(14, 2)","(15, 2)",West,"[((13, 2), 'West', 1)]","[(14, 2), (15, 3), (27, 3), (33, 16)]","[(13, 2), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",60,14,14
66,"(13, 2)","(14, 2)",West,"[((12, 2), 'West', 1)]","[(13, 2), (15, 3), (27, 3), (33, 16)]","[(12, 2), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",61,13,13
67,"(12, 2)","(13, 2)",West,"[((11, 2), 'West', 1)]","[(12, 2), (15, 3), (27, 3), (33, 16)]","[(11, 2), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",62,12,12
68,"(11, 2)","(12, 2)",West,"[((10, 2), 'West', 1)]","[(11, 2), (15, 3), (27, 3), (33, 16)]","[(10, 2), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",63,11,11
69,"(10, 2)","(11, 2)",West,"[((10, 1), 'South', 1)]","[(10, 2), (15, 3), (27, 3), (33, 16)]","[(10, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",64,10,10
70,"(10, 1)","(10, 2)",South,"[((9, 1), 'West', 1)]","[(10, 1), (15, 3), (27, 3), (33, 16)]","[(9, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",65,9,9
71,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 1)]","[(9, 1), (15, 3), (27, 3), (33, 16)]","[(8, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",66,8,8
72,"(8, 1)","(9, 1)",West,"[((7, 1), 'West', 1)]","[(8, 1), (15, 3), (27, 3), (33, 16)]","[(7, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (8, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",67,7,7
73,"(7, 1)","(8, 1)",West,"[((6, 1), 'West', 1)]","[(7, 1), (15, 3), (27, 3), (33, 16)]","[(6, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (7, 1), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (8, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",68,6,6
74,"(6, 1)","(7, 1)",West,"[((5, 1), 'West', 1)]","[(6, 1), (15, 3), (27, 3), (33, 16)]","[(5, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (7, 1), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (6, 1), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (8, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",69,5,5
75,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 1)]","[(5, 1), (15, 3), (27, 3), (33, 16)]","[(4, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (5, 1), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (7, 1), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (6, 1), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (8, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",70,4,4
76,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 1)]","[(4, 1), (15, 3), (27, 3), (33, 16)]","[(3, 1), (15, 3), (27, 3), (33, 16)]","[(34, 4), (22, 2), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (5, 1), (30, 6), (30, 3), (30, 9), (11, 2), (32, 6), (30, 12), (24, 2), (13, 2), (33, 8), (33, 14), (32, 12), (26, 2), (15, 2), (7, 1), (29, 1), (31, 4), (29, 10), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (17, 2), (34, 15), (19, 2), (9, 1), (30, 5), (33, 4), (10, 2), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (6, 1), (29, 6), (21, 2), (31, 6), (31, 3), (34, 2), (23, 2), (12, 2), (31, 12), (34, 11), (14, 2), (4, 1), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (32, 1), (30, 1), (8, 1), (30, 13), (32, 4), (30, 10), (25, 2), (10, 1), (33, 6), (33, 12), (32, 10), (16, 2), (18, 2), (20, 2)]",71,3,3
77,"(3, 1)","(4, 1)",West,"[((2, 1), 'West', 1)]","[(3, 1), (15, 3), (27, 3), (33, 16)]","[(2, 1), (15, 3), (27, 3), (33, 16)]","[(34, 1), (34, 10), (5, 1), (30, 9), (32, 12), (7, 1), (34, 3), (34, 12), (19, 2), (9, 1), (32, 14), (29, 6), (21, 2), (34, 14), (30, 4), (30, 13), (33, 6), (31, 8), (34, 7), (27, 1), (3, 1), (34, 16), (30, 6), (11, 2), (33, 8), (26, 2), (15, 2), (31, 1), (31, 10), (17, 2), (33, 1), (33, 10), (6, 1), (31, 3), (34, 2), (31, 12), (34, 11), (32, 4), (10, 1), (33, 12), (18, 2), (34, 4), (22, 2), (31, 14), (32, 6), (24, 2), (13, 2), (33, 14), (29, 1), (29, 10), (34, 6), (30, 8), (14, 2), (4, 1), (32, 1), (30, 1), (8, 1), (30, 10), (16, 2), (20, 2), (30, 3), (30, 12), (31, 4), (34, 15), (30, 5), (33, 4), (10, 2), (30, 14), (32, 8), (31, 6), (23, 2), (12, 2), (34, 8), (27, 2), (28, 1), (25, 2), (32, 10)]",72,2,2
78,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 1)]","[(2, 1), (15, 3), (27, 3), (33, 16)]","[(1, 1), (15, 3), (27, 3), (33, 16)]","[(34, 1), (34, 10), (5, 1), (30, 9), (32, 12), (7, 1), (34, 3), (34, 12), (19, 2), (9, 1), (32, 14), (29, 6), (21, 2), (34, 14), (30, 4), (30, 13), (33, 6), (31, 8), (34, 7), (27, 1), (3, 1), (34, 16), (30, 6), (11, 2), (33, 8), (26, 2), (15, 2), (31, 1), (31, 10), (17, 2), (33, 1), (33, 10), (6, 1), (31, 3), (34, 2), (31, 12), (34, 11), (32, 4), (10, 1), (33, 12), (18, 2), (34, 4), (22, 2), (31, 14), (32, 6), (24, 2), (13, 2), (33, 14), (29, 1), (29, 10), (34, 6), (30, 8), (2, 1), (14, 2), (4, 1), (32, 1), (30, 1), (8, 1), (30, 10), (16, 2), (20, 2), (30, 3), (30, 12), (31, 4), (34, 15), (30, 5), (33, 4), (10, 2), (30, 14), (32, 8), (31, 6), (23, 2), (12, 2), (34, 8), (27, 2), (28, 1), (25, 2), (32, 10)]",73,1,1
79,"(1, 1)","(2, 1)",West,[],"[(1, 1), (15, 3), (27, 3), (33, 16)]","[(15, 3), (33, 16), (27, 3)]","[(34, 1), (34, 10), (5, 1), (30, 9), (32, 12), (7, 1), (34, 3), (34, 12), (19, 2), (9, 1), (32, 14), (29, 6), (21, 2), (34, 14), (30, 4), (30, 13), (33, 6), (31, 8), (34, 7), (27, 1), (3, 1), (34, 16), (30, 6), (11, 2), (33, 8), (26, 2), (15, 2), (31, 1), (31, 10), (17, 2), (33, 1), (33, 10), (6, 1), (31, 3), (34, 2), (31, 12), (34, 11), (32, 4), (10, 1), (33, 12), (18, 2), (34, 4), (22, 2), (31, 14), (32, 6), (24, 2), (13, 2), (33, 14), (29, 1), (29, 10), (34, 6), (30, 8), (2, 1), (14, 2), (4, 1), (32, 1), (30, 1), (8, 1), (30, 10), (16, 2), (20, 2), (30, 3), (30, 12), (31, 4), (34, 15), (30, 5), (33, 4), (10, 2), (30, 14), (32, 8), (31, 6), (23, 2), (12, 2), (34, 8), (27, 2), (28, 1), (1, 1), (25, 2), (32, 10)]",74,0,0
