iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
53,"(9, 12)","(9, 13)",South,"[((9, 11), 'South', 1)]","['(9, 12)', '(25, 11)']","['(25, 11)', '(9, 11)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",23,0,23
54,"(25, 11)","(25, 10)",North,"[((25, 12), 'North', 1), ((24, 11), 'West', 1)]","['(25, 11)', '(9, 11)']","['(9, 11)', '(25, 12)', '(24, 11)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",24,0,24
55,"(9, 11)","(9, 12)",South,"[((9, 10), 'South', 1)]","['(9, 11)', '(25, 12)', '(24, 11)']","['(25, 12)', '(24, 11)', '(9, 10)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",24,0,24
56,"(25, 12)","(25, 11)",North,"[((25, 13), 'North', 1)]","['(25, 12)', '(24, 11)', '(9, 10)']","['(24, 11)', '(9, 10)', '(25, 13)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",25,0,25
57,"(24, 11)","(25, 11)",West,"[((23, 11), 'West', 1)]","['(24, 11)', '(9, 10)', '(25, 13)']","['(9, 10)', '(25, 13)', '(23, 11)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",25,0,25
58,"(9, 10)","(9, 11)",South,"[((9, 9), 'South', 1)]","['(9, 10)', '(25, 13)', '(23, 11)']","['(25, 13)', '(23, 11)', '(9, 9)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",25,0,25
59,"(25, 13)","(25, 12)",North,"[((26, 13), 'East', 1)]","['(25, 13)', '(23, 11)', '(9, 9)']","['(23, 11)', '(9, 9)', '(26, 13)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",26,0,26
60,"(23, 11)","(24, 11)",West,[],"['(23, 11)', '(9, 9)', '(26, 13)']","['(9, 9)', '(26, 13)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",26,0,26
61,"(9, 9)","(9, 10)",South,"[((9, 8), 'South', 1), ((10, 9), 'East', 1)]","['(9, 9)', '(26, 13)']","['(26, 13)', '(9, 8)', '(10, 9)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",26,0,26
62,"(26, 13)","(25, 13)",East,"[((27, 13), 'East', 1)]","['(26, 13)', '(9, 8)', '(10, 9)']","['(9, 8)', '(10, 9)', '(27, 13)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",27,0,27
63,"(9, 8)","(9, 9)",South,"[((9, 7), 'South', 1)]","['(9, 8)', '(10, 9)', '(27, 13)']","['(10, 9)', '(27, 13)', '(9, 7)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 8), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",27,0,27
64,"(10, 9)","(9, 9)",East,"[((11, 9), 'East', 1)]","['(10, 9)', '(27, 13)', '(9, 7)']","['(27, 13)', '(9, 7)', '(11, 9)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",27,0,27
65,"(27, 13)","(26, 13)",East,"[((27, 12), 'South', 1)]","['(27, 13)', '(9, 7)', '(11, 9)']","['(9, 7)', '(11, 9)', '(27, 12)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",28,0,28
66,"(9, 7)","(9, 8)",South,"[((9, 6), 'South', 1), ((10, 7), 'East', 1)]","['(9, 7)', '(11, 9)', '(27, 12)']","['(11, 9)', '(27, 12)', '(9, 6)', '(10, 7)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",28,0,28
67,"(11, 9)","(10, 9)",East,[],"['(11, 9)', '(27, 12)', '(9, 6)', '(10, 7)']","['(27, 12)', '(10, 7)', '(9, 6)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (11, 9), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",28,0,28
68,"(27, 12)","(27, 13)",South,"[((27, 11), 'South', 1)]","['(27, 12)', '(10, 7)', '(9, 6)']","['(9, 6)', '(10, 7)', '(27, 11)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (17, 13), (9, 12), (11, 9), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",29,0,29
69,"(9, 6)","(9, 7)",South,"[((9, 5), 'South', 1)]","['(9, 6)', '(10, 7)', '(27, 11)']","['(10, 7)', '(27, 11)', '(9, 5)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",29,0,29
70,"(10, 7)","(9, 7)",East,"[((11, 7), 'East', 1)]","['(10, 7)', '(27, 11)', '(9, 5)']","['(27, 11)', '(9, 5)', '(11, 7)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",29,0,29
71,"(27, 11)","(27, 12)",South,"[((27, 10), 'South', 1)]","['(27, 11)', '(9, 5)', '(11, 7)']","['(9, 5)', '(11, 7)', '(27, 10)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",30,0,30
72,"(9, 5)","(9, 6)",South,"[((8, 5), 'West', 1)]","['(9, 5)', '(11, 7)', '(27, 10)']","['(11, 7)', '(27, 10)', '(8, 5)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 5), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",30,0,30
73,"(11, 7)","(10, 7)",East,[],"['(11, 7)', '(27, 10)', '(8, 5)']","['(27, 10)', '(8, 5)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 5), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (11, 7), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",30,0,30
74,"(27, 10)","(27, 11)",South,"[((27, 9), 'South', 1)]","['(27, 10)', '(8, 5)']","['(8, 5)', '(27, 9)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 5), (27, 10), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (11, 7), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",31,0,31
75,"(8, 5)","(9, 5)",West,"[((7, 5), 'West', 1)]","['(8, 5)', '(27, 9)']","['(27, 9)', '(7, 5)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 5), (27, 10), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (11, 7), (8, 5), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",31,0,31
76,"(27, 9)","(27, 10)",South,"[((27, 8), 'South', 1)]","['(27, 9)', '(7, 5)']","['(7, 5)', '(27, 8)']","[(21, 10), (23, 7), (22, 5), (21, 13), (12, 13), (17, 9), (27, 13), (17, 6), (17, 12), (9, 5), (27, 10), (9, 8), (10, 9), (9, 11), (25, 7), (13, 5), (13, 11), (24, 5), (25, 10), (13, 8), (15, 5), (24, 11), (25, 13), (21, 9), (20, 13), (18, 13), (21, 12), (21, 6), (22, 7), (14, 9), (17, 5), (17, 11), (27, 9), (17, 8), (9, 7), (19, 11), (27, 12), (9, 10), (11, 7), (8, 5), (9, 13), (25, 9), (13, 7), (25, 6), (11, 13), (13, 10), (25, 12), (26, 13), (13, 13), (21, 5), (21, 8), (23, 5), (23, 11), (21, 11), (25, 11), (14, 5), (17, 7), (27, 11), (17, 10), (9, 9), (9, 6), (17, 13), (9, 12), (11, 9), (10, 13), (10, 7), (19, 13), (25, 5), (13, 9), (25, 8), (16, 5), (13, 6), (15, 9), (13, 12), (18, 11), (21, 7)]",32,0,32
77,"(7, 5)","(8, 5)",West,"[((6, 5), 'West', 1)]","['(7, 5)', '(27, 8)']","['(27, 8)', '(6, 5)']","[(27, 13), (17, 12), (9, 8), (13, 8), (15, 5), (21, 9), (17, 5), (19, 11), (9, 10), (11, 7), (13, 10), (17, 7), (9, 12), (11, 9), (13, 12), (15, 9), (25, 11), (7, 5), (22, 5), (12, 13), (17, 9), (9, 5), (13, 5), (24, 5), (25, 13), (22, 7), (17, 11), (9, 7), (13, 7), (25, 6), (26, 13), (21, 11), (14, 5), (9, 9), (19, 13), (13, 9), (25, 8), (16, 5), (18, 11), (21, 13), (27, 10), (13, 11), (24, 11), (25, 10), (21, 6), (14, 9), (27, 12), (11, 13), (25, 12), (21, 8), (23, 5), (17, 13), (10, 7), (25, 5), (21, 10), (23, 7), (17, 6), (10, 9), (9, 11), (25, 7), (20, 13), (18, 13), (21, 12), (27, 9), (17, 8), (8, 5), (9, 13), (25, 9), (13, 13), (21, 5), (23, 11), (27, 11), (17, 10), (9, 6), (10, 13), (13, 6), (21, 7)]",32,0,32
78,"(27, 8)","(27, 9)",South,"[((27, 7), 'South', 1)]","['(27, 8)', '(6, 5)']","['(6, 5)', '(27, 7)']","[(27, 13), (17, 12), (9, 8), (13, 8), (15, 5), (21, 9), (17, 5), (19, 11), (9, 10), (11, 7), (13, 10), (27, 8), (17, 7), (9, 12), (11, 9), (13, 12), (15, 9), (25, 11), (7, 5), (22, 5), (12, 13), (17, 9), (9, 5), (13, 5), (24, 5), (25, 13), (22, 7), (17, 11), (9, 7), (13, 7), (25, 6), (26, 13), (21, 11), (14, 5), (9, 9), (19, 13), (13, 9), (25, 8), (16, 5), (18, 11), (21, 13), (27, 10), (13, 11), (24, 11), (25, 10), (21, 6), (14, 9), (27, 12), (11, 13), (25, 12), (21, 8), (23, 5), (17, 13), (10, 7), (25, 5), (21, 10), (23, 7), (17, 6), (10, 9), (9, 11), (25, 7), (20, 13), (18, 13), (21, 12), (27, 9), (17, 8), (8, 5), (9, 13), (25, 9), (13, 13), (21, 5), (23, 11), (27, 11), (17, 10), (9, 6), (10, 13), (13, 6), (21, 7)]",33,0,33
79,"(6, 5)","(7, 5)",West,"[((5, 5), 'West', 1)]","['(6, 5)', '(27, 7)']","['(27, 7)', '(5, 5)']","[(27, 13), (17, 12), (9, 8), (13, 8), (15, 5), (21, 9), (17, 5), (19, 11), (9, 10), (11, 7), (13, 10), (27, 8), (17, 7), (9, 12), (11, 9), (13, 12), (15, 9), (25, 11), (7, 5), (22, 5), (12, 13), (17, 9), (9, 5), (13, 5), (24, 5), (25, 13), (22, 7), (17, 11), (9, 7), (13, 7), (25, 6), (26, 13), (21, 11), (14, 5), (9, 9), (19, 13), (13, 9), (25, 8), (16, 5), (18, 11), (21, 13), (27, 10), (13, 11), (24, 11), (25, 10), (21, 6), (14, 9), (27, 12), (11, 13), (25, 12), (21, 8), (23, 5), (17, 13), (10, 7), (25, 5), (21, 10), (23, 7), (17, 6), (10, 9), (9, 11), (25, 7), (6, 5), (20, 13), (18, 13), (21, 12), (27, 9), (17, 8), (8, 5), (9, 13), (25, 9), (13, 13), (21, 5), (23, 11), (27, 11), (17, 10), (9, 6), (10, 13), (13, 6), (21, 7)]",33,0,33
80,"(27, 7)","(27, 8)",South,"[((27, 6), 'South', 1)]","['(27, 7)', '(5, 5)']","['(5, 5)', '(27, 6)']","[(27, 13), (17, 12), (9, 8), (13, 8), (15, 5), (21, 9), (17, 5), (19, 11), (9, 10), (11, 7), (13, 10), (27, 8), (17, 7), (9, 12), (11, 9), (13, 12), (15, 9), (25, 11), (7, 5), (22, 5), (12, 13), (17, 9), (9, 5), (13, 5), (24, 5), (25, 13), (22, 7), (17, 11), (9, 7), (13, 7), (25, 6), (26, 13), (21, 11), (14, 5), (9, 9), (19, 13), (13, 9), (25, 8), (16, 5), (18, 11), (21, 13), (27, 10), (13, 11), (24, 11), (25, 10), (21, 6), (14, 9), (27, 12), (11, 13), (25, 12), (21, 8), (23, 5), (17, 13), (10, 7), (25, 5), (21, 10), (23, 7), (27, 7), (17, 6), (10, 9), (9, 11), (25, 7), (6, 5), (20, 13), (18, 13), (21, 12), (27, 9), (17, 8), (8, 5), (9, 13), (25, 9), (13, 13), (21, 5), (23, 11), (27, 11), (17, 10), (9, 6), (10, 13), (13, 6), (21, 7)]",34,0,34
