iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
149,"(20, 15)","(19, 15)",East,"[((21, 15), 'East', 1)]","['(20, 15)', '(9, 3)', '(10, 4)', '(13, 7)', '(11, 5)', '(14, 10)', '(14, 8)', '(19, 13)', '(18, 12)']","['(9, 3)', '(11, 5)', '(10, 4)', '(13, 7)', '(18, 12)', '(14, 10)', '(14, 8)', '(19, 13)', '(21, 15)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",19,0,19
150,"(9, 3)","(8, 3)",East,"[((9, 2), 'South', 1), ((10, 3), 'East', 1)]","['(9, 3)', '(11, 5)', '(10, 4)', '(13, 7)', '(18, 12)', '(14, 10)', '(14, 8)', '(19, 13)', '(21, 15)']","['(10, 4)', '(11, 5)', '(14, 10)', '(13, 7)', '(18, 12)', '(21, 15)', '(14, 8)', '(19, 13)', '(9, 2)', '(10, 3)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
151,"(10, 4)","(9, 4)",East,"[((11, 4), 'East', 1)]","['(10, 4)', '(11, 5)', '(14, 10)', '(13, 7)', '(18, 12)', '(21, 15)', '(14, 8)', '(19, 13)', '(9, 2)', '(10, 3)']","['(11, 5)', '(13, 7)', '(14, 10)', '(19, 13)', '(18, 12)', '(21, 15)', '(14, 8)', '(10, 3)', '(9, 2)', '(11, 4)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
152,"(11, 5)","(10, 5)",East,"[((12, 5), 'East', 1)]","['(11, 5)', '(13, 7)', '(14, 10)', '(19, 13)', '(18, 12)', '(21, 15)', '(14, 8)', '(10, 3)', '(9, 2)', '(11, 4)']","['(13, 7)', '(18, 12)', '(14, 10)', '(19, 13)', '(11, 4)', '(21, 15)', '(14, 8)', '(10, 3)', '(9, 2)', '(12, 5)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
153,"(13, 7)","(12, 7)",East,"[((14, 7), 'East', 1)]","['(13, 7)', '(18, 12)', '(14, 10)', '(19, 13)', '(11, 4)', '(21, 15)', '(14, 8)', '(10, 3)', '(9, 2)', '(12, 5)']","['(14, 10)', '(18, 12)', '(14, 8)', '(19, 13)', '(11, 4)', '(21, 15)', '(12, 5)', '(10, 3)', '(9, 2)', '(14, 7)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
154,"(14, 10)","(13, 10)",East,[],"['(14, 10)', '(18, 12)', '(14, 8)', '(19, 13)', '(11, 4)', '(21, 15)', '(12, 5)', '(10, 3)', '(9, 2)', '(14, 7)']","['(14, 8)', '(18, 12)', '(21, 15)', '(19, 13)', '(11, 4)', '(14, 7)', '(12, 5)', '(10, 3)', '(9, 2)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
155,"(14, 8)","(13, 8)",East,[],"['(14, 8)', '(18, 12)', '(21, 15)', '(19, 13)', '(11, 4)', '(14, 7)', '(12, 5)', '(10, 3)', '(9, 2)']","['(18, 12)', '(19, 13)', '(21, 15)', '(9, 2)', '(11, 4)', '(14, 7)', '(12, 5)', '(10, 3)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
156,"(18, 12)","(17, 12)",East,"[((18, 11), 'South', 1), ((19, 12), 'East', 1)]","['(18, 12)', '(19, 13)', '(21, 15)', '(9, 2)', '(11, 4)', '(14, 7)', '(12, 5)', '(10, 3)']","['(19, 13)', '(9, 2)', '(21, 15)', '(10, 3)', '(11, 4)', '(14, 7)', '(12, 5)', '(18, 11)', '(19, 12)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (18, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
157,"(19, 13)","(18, 13)",East,"[((20, 13), 'East', 1)]","['(19, 13)', '(9, 2)', '(21, 15)', '(10, 3)', '(11, 4)', '(14, 7)', '(12, 5)', '(18, 11)', '(19, 12)']","['(21, 15)', '(9, 2)', '(12, 5)', '(10, 3)', '(11, 4)', '(14, 7)', '(19, 12)', '(18, 11)', '(20, 13)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (18, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (19, 13), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
158,"(21, 15)","(20, 15)",East,"[((21, 14), 'South', 1), ((22, 15), 'East', 1)]","['(21, 15)', '(9, 2)', '(12, 5)', '(10, 3)', '(11, 4)', '(14, 7)', '(19, 12)', '(18, 11)', '(20, 13)']","['(9, 2)', '(10, 3)', '(12, 5)', '(18, 11)', '(11, 4)', '(14, 7)', '(19, 12)', '(20, 13)', '(21, 14)', '(22, 15)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (18, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (19, 13), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (21, 15), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",20,0,20
159,"(9, 2)","(9, 3)",South,"[((9, 1), 'South', 1), ((10, 2), 'East', 1)]","['(9, 2)', '(10, 3)', '(12, 5)', '(18, 11)', '(11, 4)', '(14, 7)', '(19, 12)', '(20, 13)', '(21, 14)', '(22, 15)']","['(10, 3)', '(11, 4)', '(12, 5)', '(18, 11)', '(22, 15)', '(14, 7)', '(19, 12)', '(20, 13)', '(21, 14)', '(9, 1)', '(10, 2)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (18, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (19, 13), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (9, 2), (5, 13), (4, 15), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (21, 15), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",21,0,21
160,"(10, 3)","(9, 3)",East,"[((11, 3), 'East', 1)]","['(10, 3)', '(11, 4)', '(12, 5)', '(18, 11)', '(22, 15)', '(14, 7)', '(19, 12)', '(20, 13)', '(21, 14)', '(9, 1)', '(10, 2)']","['(11, 4)', '(18, 11)', '(12, 5)', '(20, 13)', '(22, 15)', '(14, 7)', '(19, 12)', '(10, 2)', '(21, 14)', '(9, 1)', '(11, 3)']","[(4, 9), (3, 13), (5, 10), (8, 9), (14, 13), (9, 8), (17, 12), (2, 2), (11, 5), (11, 14), (13, 8), (6, 2), (1, 15), (15, 14), (6, 11), (16, 13), (7, 10), (3, 6), (5, 3), (3, 15), (5, 12), (14, 15), (17, 14), (9, 10), (11, 7), (2, 4), (1, 8), (13, 10), (6, 4), (7, 3), (6, 13), (16, 15), (7, 12), (18, 12), (20, 15), (3, 8), (5, 5), (14, 8), (9, 3), (5, 14), (9, 12), (11, 9), (1, 10), (13, 12), (6, 6), (7, 5), (7, 14), (18, 14), (3, 1), (12, 13), (3, 10), (5, 7), (14, 10), (9, 5), (9, 14), (1, 3), (10, 15), (1, 12), (13, 14), (7, 7), (3, 3), (12, 15), (3, 12), (5, 9), (14, 12), (9, 7), (10, 8), (1, 5), (13, 7), (6, 1), (1, 14), (2, 13), (7, 9), (3, 5), (5, 2), (3, 14), (14, 14), (4, 13), (9, 9), (8, 13), (10, 10), (1, 7), (13, 9), (19, 13), (7, 2), (2, 15), (6, 15), (3, 7), (5, 4), (9, 2), (5, 13), (4, 15), (10, 3), (8, 15), (10, 12), (1, 9), (19, 15), (2, 8), (7, 4), (6, 8), (21, 15), (3, 9), (14, 9), (10, 5), (1, 2), (10, 14), (11, 13), (2, 10), (6, 10), (3, 2), (3, 11), (17, 13), (10, 7), (1, 4), (2, 3), (1, 13), (11, 15), (2, 12), (6, 3), (15, 15), (6, 12), (12, 7), (3, 4), (4, 3), (8, 3), (17, 15), (10, 9), (9, 11), (11, 8), (2, 5), (2, 14), (6, 5), (6, 14), (7, 13), (18, 13), (12, 9), (4, 5), (8, 5), (9, 4), (5, 15), (19, 14), (9, 13), (11, 10), (2, 7), (13, 13), (6, 7), (7, 15), (18, 15), (4, 7), (5, 8), (8, 7), (10, 4), (9, 6), (10, 13), (9, 15), (11, 12), (2, 9), (13, 15), (6, 9), (7, 8)]",21,0,21
