iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
52,"(6, 7)","(7, 7)",West,"[((5, 7), 'West', 1)]","[(6, 7), (20, 11), (18, 11), (22, 13), (17, 7), (13, 7), (17, 11), (11, 5)]","[(20, 11), (18, 11), (22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7)]","[(21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
53,"(20, 11)","(19, 11)",East,"[((21, 11), 'East', 1)]","[(20, 11), (18, 11), (22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7)]","[(18, 11), (22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
54,"(18, 11)","(19, 11)",West,[],"[(18, 11), (22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11)]","[(22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
55,"(22, 13)","(21, 13)",East,"[((23, 13), 'East', 1)]","[(22, 13), (17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11)]","[(17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
56,"(17, 7)","(16, 7)",East,[],"[(17, 7), (13, 7), (17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(13, 7), (17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
57,"(13, 7)","(14, 7)",West,[],"[(13, 7), (17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
58,"(17, 11)","(16, 11)",East,[],"[(17, 11), (11, 5), (5, 7), (21, 11), (23, 13)]","[(11, 5), (5, 7), (21, 11), (23, 13)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
59,"(11, 5)","(11, 6)",South,"[((12, 5), 'East', 1)]","[(11, 5), (5, 7), (21, 11), (23, 13)]","[(5, 7), (21, 11), (23, 13), (12, 5)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
60,"(5, 7)","(6, 7)",West,"[((5, 8), 'North', 1), ((5, 6), 'South', 1)]","[(5, 7), (21, 11), (23, 13), (12, 5)]","[(21, 11), (23, 13), (12, 5), (5, 8), (5, 6)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
61,"(21, 11)","(20, 11)",East,"[((21, 10), 'South', 1)]","[(21, 11), (23, 13), (12, 5), (5, 8), (5, 6)]","[(23, 13), (12, 5), (5, 8), (5, 6), (21, 10)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
62,"(23, 13)","(22, 13)",East,"[((23, 12), 'South', 1)]","[(23, 13), (12, 5), (5, 8), (5, 6), (21, 10)]","[(12, 5), (5, 8), (5, 6), (21, 10), (23, 12)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",20,0,20
63,"(12, 5)","(11, 5)",East,"[((13, 5), 'East', 1)]","[(12, 5), (5, 8), (5, 6), (21, 10), (23, 12)]","[(5, 8), (5, 6), (21, 10), (23, 12), (13, 5)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",21,0,21
64,"(5, 8)","(5, 7)",North,"[((5, 9), 'North', 1)]","[(5, 8), (5, 6), (21, 10), (23, 12), (13, 5)]","[(5, 6), (21, 10), (23, 12), (13, 5), (5, 9)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",21,0,21
65,"(5, 6)","(5, 7)",South,"[((5, 5), 'South', 1)]","[(5, 6), (21, 10), (23, 12), (13, 5), (5, 9)]","[(21, 10), (23, 12), (13, 5), (5, 9), (5, 5)]","[(20, 11), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (5, 6), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",21,0,21
66,"(21, 10)","(21, 11)",South,"[((21, 9), 'South', 1), ((22, 10), 'East', 1)]","[(21, 10), (23, 12), (13, 5), (5, 9), (5, 5)]","[(23, 12), (13, 5), (5, 9), (5, 5), (21, 9), (22, 10)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (14, 9), (5, 6), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",21,0,21
67,"(23, 12)","(23, 13)",South,"[((23, 11), 'South', 1)]","[(23, 12), (13, 5), (5, 9), (5, 5), (21, 9), (22, 10)]","[(13, 5), (5, 9), (5, 5), (21, 9), (22, 10), (23, 11)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",21,0,21
68,"(13, 5)","(12, 5)",East,"[((14, 5), 'East', 1)]","[(13, 5), (5, 9), (5, 5), (21, 9), (22, 10), (23, 11)]","[(5, 9), (5, 5), (21, 9), (22, 10), (23, 11), (14, 5)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 5), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (17, 11), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",22,0,22
69,"(5, 9)","(5, 8)",North,[],"[(5, 9), (5, 5), (21, 9), (22, 10), (23, 11), (14, 5)]","[(5, 5), (21, 9), (22, 10), (23, 11), (14, 5)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 5), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (17, 11), (5, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",22,0,22
70,"(5, 5)","(5, 6)",South,"[((6, 5), 'East', 1)]","[(5, 5), (21, 9), (22, 10), (23, 11), (14, 5)]","[(21, 9), (22, 10), (23, 11), (14, 5), (6, 5)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 5), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (17, 11), (5, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (5, 5), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",22,0,22
71,"(21, 9)","(21, 10)",South,"[((21, 8), 'South', 1)]","[(21, 9), (22, 10), (23, 11), (14, 5), (6, 5)]","[(22, 10), (23, 11), (14, 5), (6, 5), (21, 8)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 5), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (21, 9), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (17, 11), (5, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (5, 5), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",22,0,22
72,"(22, 10)","(21, 10)",East,[],"[(22, 10), (23, 11), (14, 5), (6, 5), (21, 8)]","[(23, 11), (14, 5), (6, 5), (21, 8)]","[(20, 11), (21, 10), (21, 13), (14, 7), (12, 13), (14, 10), (5, 7), (23, 13), (14, 13), (9, 8), (11, 5), (19, 12), (9, 11), (11, 8), (13, 5), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (21, 9), (20, 13), (7, 13), (18, 13), (12, 9), (18, 11), (22, 13), (23, 12), (14, 9), (5, 6), (22, 10), (17, 11), (5, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (13, 7), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (6, 7), (7, 12), (12, 5), (12, 11), (21, 11), (14, 11), (17, 7), (5, 5), (9, 9), (8, 7), (5, 8), (17, 13), (11, 9), (10, 7), (10, 13), (11, 6), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",22,0,22
