iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
42,"(14, 5)","(14, 4)",North,"[((13, 5), 'West', 1)]","['(14, 5)', '(10, 1)', '(12, 3)', '(15, 7)']","['(12, 3)', '(10, 1)', '(15, 7)', '(13, 5)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 9), (14, 3), (14, 9), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",16,0,16
43,"(12, 3)","(12, 2)",North,[],"['(12, 3)', '(10, 1)', '(15, 7)', '(13, 5)']","['(10, 1)', '(13, 5)', '(15, 7)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",16,0,16
44,"(10, 1)","(10, 2)",South,"[((9, 1), 'West', 1)]","['(10, 1)', '(13, 5)', '(15, 7)']","['(15, 7)', '(13, 5)', '(9, 1)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",16,0,16
45,"(15, 7)","(16, 7)",West,"[((14, 7), 'West', 1)]","['(15, 7)', '(13, 5)', '(9, 1)']","['(13, 5)', '(9, 1)', '(14, 7)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",17,0,17
46,"(13, 5)","(14, 5)",West,"[((12, 5), 'West', 1)]","['(13, 5)', '(9, 1)', '(14, 7)']","['(9, 1)', '(14, 7)', '(12, 5)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",17,0,17
47,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 1)]","['(9, 1)', '(14, 7)', '(12, 5)']","['(14, 7)', '(12, 5)', '(8, 1)']","[(12, 1), (14, 4), (14, 1), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",17,0,17
48,"(14, 7)","(15, 7)",West,"[((13, 7), 'West', 1)]","['(14, 7)', '(12, 5)', '(8, 1)']","['(12, 5)', '(8, 1)', '(13, 7)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",18,0,18
49,"(12, 5)","(13, 5)",West,"[((12, 6), 'North', 1)]","['(12, 5)', '(8, 1)', '(13, 7)']","['(8, 1)', '(13, 7)', '(12, 6)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",18,0,18
50,"(8, 1)","(9, 1)",West,"[((8, 2), 'North', 1)]","['(8, 1)', '(13, 7)', '(12, 6)']","['(13, 7)', '(12, 6)', '(8, 2)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",18,0,18
51,"(13, 7)","(14, 7)",West,"[((12, 7), 'West', 1)]","['(13, 7)', '(12, 6)', '(8, 2)']","['(12, 6)', '(8, 2)', '(12, 7)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",19,0,19
